weather_date,wind_direction,wind_speed,global_radiation,temperature,humity,atmospheric_pressure,precipitation
14/01/13 19:30,100.5,6.3,0,12,5,845.8,0
14/01/13 19:45,64.2,0.9,0,11.6,6,846,0
14/01/13 20:00,64.8,0.6,0,11.1,6,846,0
14/01/13 20:15,24.9,0.2,0,11,6,846.2,0
14/01/13 20:30,49.1,1,0,10.7,6,846,0
14/01/13 20:45,45.7,0.3,0,10.4,6,846.2,0
14/01/13 21:00,8.3,0,0,10,7,846.1,0
14/01/13 21:15,210.4,0.4,0,9.6,7,846.3,0
14/01/13 21:30,28.7,1.7,0,9.1,7,846.3,0
14/01/13 21:45,22.8,0.4,0,8.2,9,846.1,0
14/01/13 22:00,107.5,1.8,0,6.1,24,846.2,0
14/01/13 22:15,204.9,0.5,0,4.9,27,846.5,0
14/01/13 22:30,169.7,0.5,0,4.1,26,846.8,0
14/01/13 22:45,273.3,9.9,0,3.1,27,846.6,0
14/01/13 23:00,151.6,15.9,0.3,2.4,26,846.8,0
14/01/13 23:15,117.8,4.6,0,2,26,846.7,0
14/01/13 23:30,194.9,11.4,0,2,26,846.3,0
14/01/13 23:45,116.4,4.4,0,1.7,26,847.1,0
15/01/13 00:00,212.9,6.2,0,1.4,27,846.1,0
15/01/13 00:15,138.5,11.8,0,1,28,847,0
15/01/13 00:30,140.1,9.9,0.4,1,28,846.1,0
15/01/13 00:45,197.2,10.8,0,0.7,28,846.8,0
15/01/13 01:00,172,3.4,2.3,0.6,28,846.3,0
15/01/13 01:15,189.5,6.3,0.2,0.7,28,846.4,0
15/01/13 01:30,147.8,8.5,0,0.5,29,846.6,0
15/01/13 01:45,281.2,2.8,0.3,0.2,29,846.6,0
15/01/13 02:00,222.2,3.4,0.1,-0.1,30,846.6,0
15/01/13 02:15,153,8.1,0.3,-0.2,30,846.8,0
15/01/13 02:30,122.4,6.3,0.1,-0.4,31,846.5,0
15/01/13 02:45,153.1,8.2,0,-0.4,31,846.9,0
15/01/13 03:00,216.2,12.1,0,-0.5,31,847,0
15/01/13 03:15,204.9,11.4,0.1,-0.7,31,846.7,0
15/01/13 03:30,134.8,8.9,0,-1.1,32,847.2,0
15/01/13 03:45,234.5,10.8,0.3,-1.3,32,846.8,0
15/01/13 04:00,152.6,7,0.5,-1.6,33,846.8,0
15/01/13 04:15,235.2,3.4,0,-1.8,33,846.8,0
15/01/13 04:30,266.8,7.7,0.9,-2,33,846.9,0
15/01/13 04:45,236.9,7.8,0,-1.9,33,847.2,0
15/01/13 05:00,147.3,4,0,-2.3,34,847.4,0
15/01/13 05:15,206.2,6.5,0,-2.7,35,847.7,0
15/01/13 05:30,132.1,9.9,0,-2.4,33,848.1,0
15/01/13 05:45,239.3,3.8,0,-2.5,33,848.4,0
15/01/13 06:00,95.3,5,0.6,-2.4,32,848.5,0
15/01/13 06:15,182.9,7.8,0,-2.5,31,848.6,0
15/01/13 06:30,301.2,8.4,0.3,-2.8,31,849.1,0
15/01/13 06:45,248,4.8,3.9,-3,31,849.3,0
15/01/13 07:00,212.2,4.9,18.2,-2.8,29,849.5,0
15/01/13 07:15,254.2,3.3,39.2,-2.6,28,850,0
15/01/13 07:30,135.4,3.6,64.1,-2.4,28,850.4,0
15/01/13 07:45,136.5,5,88.9,-2.4,27,850.3,0
15/01/13 08:00,127.2,4.3,115.9,-2,27,850.6,0
15/01/13 08:15,218.6,9,144.2,-1.9,26,850.7,0
15/01/13 08:30,165.2,6.9,173.4,-1.7,25,851,0
15/01/13 08:45,222.2,4.9,202.7,-1.2,25,850.9,0
15/01/13 09:00,102.7,5.7,233.1,-0.6,23,851.2,0
15/01/13 09:15,132.3,4.7,259.7,-0.2,23,851.5,0
15/01/13 09:30,124.9,5.9,284.9,0.1,22,851.6,0
15/01/13 09:45,201.8,8.3,308.8,0.6,22,851.2,0
15/01/13 10:00,95.4,5.7,328.7,1.2,20,851.5,0
15/01/13 10:15,270.7,8.4,349.4,1.3,20,851.3,0
15/01/13 10:30,171.4,1.9,365.4,2,20,850.9,0
15/01/13 10:45,217.8,9,380.2,2,19,850.6,0
15/01/13 11:00,301.1,7.8,392.6,2.2,19,850.7,0
15/01/13 11:15,175.2,7,401.5,2.5,19,850.7,0
15/01/13 11:30,148.8,3.6,408.3,3,18,850.6,0
15/01/13 11:45,187.3,5.9,412.2,3.3,18,849.6,0
15/01/13 12:00,312.7,5.3,415.2,3.4,17,849.1,0
15/01/13 12:15,69.3,6.8,414.1,3.5,17,848.6,0
15/01/13 12:30,277.5,9.1,410.9,3.5,17,848.7,0
15/01/13 12:45,129.8,11.3,405.1,3.6,16,848.7,0
15/01/13 13:00,184.6,10.5,396.4,3.8,16,848.7,0
15/01/13 13:15,272.8,10.1,385.4,3.7,16,848.5,0
15/01/13 13:30,193.5,7.6,371.1,4.2,15,849.2,0
15/01/13 13:45,272.6,11.4,353.2,4.2,15,849.2,0
15/01/13 14:00,292.5,11,333.5,4.5,15,849.6,0
15/01/13 14:15,139.2,3.8,310.6,4.9,14,850.2,0
15/01/13 14:30,244.5,7.2,287.6,4.9,14,849.6,0
15/01/13 14:45,180.3,8.2,261.4,4.7,15,849.8,0
15/01/13 15:00,127.4,12.5,232.9,4.2,16,849.5,0
15/01/13 15:15,298.1,7.2,202.9,4.6,16,849.7,0
15/01/13 15:30,184.1,13.7,172,4,16,850.3,0
15/01/13 15:45,318.6,18.8,137.8,4,16,850.3,0
15/01/13 16:00,138.9,21.5,105.5,3.8,17,850.3,0
15/01/13 16:15,182,20.3,75,3.5,17,851,0
15/01/13 16:30,77,26.8,50.2,2.9,18,850.7,0
15/01/13 16:45,319.8,27.3,26.2,2.5,19,850.8,0
15/01/13 17:00,266,29.8,9.1,2.1,20,851.4,0
15/01/13 17:15,129.9,21.1,1.8,1.9,21,851.4,0
15/01/13 17:30,145.9,19.5,0,1.7,22,851.5,0
15/01/13 17:45,144.6,13.5,0.4,1.5,22,852,0
15/01/13 18:00,208.8,6.5,0.1,1.3,22,852.2,0
15/01/13 18:15,124.6,6,0.1,1.1,22,852.8,0
15/01/13 18:30,135.2,9.8,0.2,0.9,20,852.9,0
15/01/13 18:45,160.3,19,0,0.8,19,853.4,0
15/01/13 19:00,155.4,12.8,0,0.5,19,853.6,0
15/01/13 19:15,226.1,16.4,0,0.3,20,853.6,0
15/01/13 19:30,204.3,11,0,0.1,21,853.5,0
15/01/13 19:45,265.1,8.1,0,-0.1,21,853.9,0
15/01/13 20:00,182.2,7.4,0,-0.3,21,854.5,0
15/01/13 20:15,277.4,9.5,0,-0.6,22,854.6,0
15/01/13 20:30,143.4,4.3,0,-0.8,23,855.3,0
15/01/13 20:45,233.5,1.7,0.1,-1.3,24,855.1,0
15/01/13 21:00,156.7,0.4,0.2,-1.4,24,855.3,0
15/01/13 21:15,177,0.7,0,-1.6,25,855.8,0
15/01/13 21:30,314.9,1.4,0,-1.9,25,855.9,0
15/01/13 21:45,116,3,0,-2.3,26,856.3,0
15/01/13 22:00,122.5,3.2,1.5,-2.3,26,855.9,0
15/01/13 22:15,217,4.9,0,-2.3,26,855.5,0
15/01/13 22:30,153.9,5.2,0.1,-2.3,26,855.8,0
15/01/13 22:45,256.5,8.5,0,-2.6,26,855.8,0
15/01/13 23:00,207.7,4.1,0,-2.7,26,856.5,0
15/01/13 23:15,131.8,4.6,0,-2.6,26,856.3,0
15/01/13 23:30,108.4,6.4,0,-2.6,26,856.6,0
15/01/13 23:45,211.1,2.9,0,-2.8,26,856.5,0
16/01/13 00:00,126.6,0.1,0,-3,27,856.9,0
16/01/13 00:15,115,0,0,-3.2,28,856.2,0
16/01/13 00:30,20.1,0,0,-3.4,28,856.4,0
16/01/13 00:45,261.7,0,0,-3.7,29,856,0
16/01/13 01:00,341.2,0,0,-3.9,29,855.9,0
16/01/13 01:15,57.2,0,0,-4.3,30,855.9,0
16/01/13 01:30,13.6,0,0,-4.7,32,856.2,0
16/01/13 01:45,6.4,0,0,-4.9,32,856.1,0
16/01/13 02:00,2.4,0,0,-4.7,31,856.2,0
16/01/13 02:15,27.4,0,0,-4.6,31,856.4,0
16/01/13 02:30,44.8,0,0,-5.1,30,856.4,0
16/01/13 02:45,0.4,0,0,-5.4,33,856.4,0
16/01/13 03:00,13.2,0,0,-5.3,32,856.2,0
16/01/13 03:15,116.6,0,0,-5.3,31,856.4,0
16/01/13 03:30,168.9,0,0,-5.4,32,855.8,0
16/01/13 03:45,102.6,0,0,-5.8,35,856.5,0
16/01/13 04:00,251.5,0,0,-6.3,39,856.6,0
16/01/13 04:15,174.6,0,0,-6.5,40,856,0
16/01/13 04:30,69.9,0,0,-6.2,37,855.9,0
16/01/13 04:45,9.5,0,0,-5.8,29,856.4,0
16/01/13 05:00,18.7,0,0,-5.6,28,856.3,0
16/01/13 05:15,9.8,0,0,-5.7,30,856.2,0
16/01/13 05:30,19.4,0,0,-6,32,857.2,0
16/01/13 05:45,12.6,0,0,-6.2,34,857.2,0
16/01/13 06:00,2.8,0,0,-6.2,38,857.2,0
16/01/13 06:15,26.2,0,0,-5.5,32,857.5,0
16/01/13 06:30,155,0,0.1,-4.2,24,857.5,0
16/01/13 06:45,234.6,0,4.7,-5.5,30,857.9,0
16/01/13 07:00,232.3,0,18.1,-6.1,38,858.2,0
16/01/13 07:15,315,0,37.5,-5.6,36,858.2,0
16/01/13 07:30,267.9,0.1,61,-5.3,35,858.9,0
16/01/13 07:45,174.5,0,85.9,-4.5,31,858.9,0
16/01/13 08:00,335,0,111.9,-3.6,29,859.5,0
16/01/13 08:15,237.5,0,136.7,-3.1,27,859.2,0
16/01/13 08:30,123.9,0,165,-2.5,26,859.4,0
16/01/13 08:45,36.8,0,194.9,-2,25,859.6,0
16/01/13 09:00,295.4,0,225.4,-1.2,23,859.9,0
16/01/13 09:15,90.3,0,253.3,-0.3,21,859.8,0
16/01/13 09:30,33.2,0,279.6,0.8,19,859.2,0
16/01/13 09:45,261.5,0,300.7,1.4,18,858.8,0
16/01/13 10:00,327,0,320.3,2.1,17,858.8,0
16/01/13 10:15,233.5,0.6,340.7,2.7,17,858.9,0
16/01/13 10:30,139.7,0.7,354.8,3.6,15,858.6,0
16/01/13 10:45,165.5,0.2,368.2,4.6,14,858.6,0
16/01/13 11:00,163.1,1.3,376.3,5.2,14,858.5,0
16/01/13 11:15,147.7,1.7,380.9,5.3,14,858.2,0
16/01/13 11:30,184.3,0.9,402.1,6.5,13,858.3,0
16/01/13 11:45,92.9,1.3,409.5,7.3,13,858,0
16/01/13 12:00,27.4,1.2,415.3,7.1,13,857.8,0
16/01/13 12:15,235.3,1.5,416.2,7.1,14,857.4,0
16/01/13 12:30,66.4,1.9,409.4,8,13,857.4,0
16/01/13 12:45,121,2.2,398.7,8,14,857.1,0
16/01/13 13:00,188.1,2,388.7,7.8,14,856.8,0
16/01/13 13:15,199.6,2.2,379.6,7.9,14,856.8,0
16/01/13 13:30,146.2,1.2,364,8.5,14,856.8,0
16/01/13 13:45,301.6,0.7,344.4,8.4,15,856.5,0
16/01/13 14:00,43.2,1.8,326.5,9.2,14,856.5,0
16/01/13 14:15,144.1,1.3,305,8.8,14,856.5,0
16/01/13 14:30,267.2,0.5,279.4,9.1,14,856.2,0
16/01/13 14:45,103,1.4,252.1,9.4,14,856.4,0
16/01/13 15:00,40.9,2.3,224.2,9.1,14,856.3,0
16/01/13 15:15,140.4,2.9,194.9,9,14,856.8,0
16/01/13 15:30,59.5,3.9,161.2,8.7,15,856.4,0
16/01/13 15:45,207.5,2.9,129.3,8.3,16,856.5,0
16/01/13 16:00,256.9,5.3,98.5,8.2,17,856.3,0
16/01/13 16:15,8,6.1,70.7,8.1,17,856.6,0
16/01/13 16:30,167.5,2.3,45.8,7.8,18,856.7,0
16/01/13 16:45,300,3.4,25.7,7.6,18,856.4,0
16/01/13 17:00,173.8,3.2,9.3,7.3,18,856.4,0
16/01/13 17:15,161.9,2.4,2.1,7.1,17,856.8,0
16/01/13 17:30,271.8,4.2,0,6.9,18,857,0
16/01/13 17:45,280.7,5.5,0.2,6.7,18,857.1,0
16/01/13 18:00,182,2.4,0,6.2,19,857.3,0
16/01/13 18:15,44.8,0,0,5.9,19,857.4,0
16/01/13 18:30,19.9,0,0,5.7,19,857.5,0
16/01/13 18:45,15.2,0,0,5.5,19,857.5,0
16/01/13 19:00,16,0,0,5.3,19,857.6,0
16/01/13 19:15,6.6,0,0,5.1,19,857.7,0
16/01/13 19:30,6.3,2.2,0,5.2,19,857.9,0
16/01/13 19:45,14.8,0.2,0,5,19,857.9,0
16/01/13 20:00,14.5,0,0,4.6,20,857.9,0
16/01/13 20:15,16.5,0.2,0,4.6,20,858,0
16/01/13 20:30,8.2,1.2,0,4.4,20,858.2,0
16/01/13 20:45,38.7,0,0,4,22,858.1,0
16/01/13 21:00,40.1,0,0,3.5,23,858.2,0
16/01/13 21:15,57.5,0,0,3.4,23,858.2,0
16/01/13 21:30,55.5,0,0.1,3.1,24,858.4,0
16/01/13 21:45,53.3,0,0.3,2.8,24,858.3,0
16/01/13 22:00,190.4,0,0,2.7,24,858.7,0
16/01/13 22:15,71.8,0,0.5,2.7,24,858.3,0
16/01/13 22:30,48.8,0,0,3,24,858.4,0
16/01/13 22:45,115.9,0,0,2.7,24,858.6,0
16/01/13 23:00,66.4,0,0,2.4,25,858.9,0
16/01/13 23:15,341.6,0,0,2,26,858.8,0
16/01/13 23:30,108.7,0,0,1.7,27,859,0
16/01/13 23:45,121.3,0,0,1.5,27,859.1,0
17/01/13 00:00,73.9,0,0,1.6,27,859,0
17/01/13 00:15,168.2,0,0,1.2,27,859.2,0
